Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
virtual	ADJ	0	19	3	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
sobre	ADP	0	19	4	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
enfrentamento	NOUN	1	19	5	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
à	ADP	0	19	6	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
COVID	PROPN	1	19	7	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
-	PUNCT	0	19	8	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
19	NUM	0	19	9	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
e	CCONJ	0	19	10	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
participação	NOUN	0	19	11	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
social	ADJ	0	19	12	0	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
18	['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'CCONJ', 'NOUN', 'ADJ']	[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]	19	18	1	CGU realiza encontro virtual sobre enfrentamento à COVID - 19 e participação social
CGU	PROPN	1	20	0	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
e	CCONJ	0	20	1	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
PF	PROPN	1	20	2	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
combatem	VERB	1	20	3	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
superfaturamento	NOUN	1	20	4	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
na	ADP	0	20	5	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
saúde	NOUN	0	20	6	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
em	ADP	0	20	7	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
Araguaína	PROPN	1	20	8	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
TO	PROPN	1	20	9	0	CGU e PF combatem superfaturamento na saúde em Araguaína TO
19	['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]	20	19	1	CGU e PF combatem superfaturamento na saúde em Araguaína TO
Estudo	NOUN	1	21	0	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
comparado	VERB	0	21	1	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
de	ADP	0	21	2	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
códigos	NOUN	0	21	3	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
de	ADP	0	21	4	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
ética	NOUN	0	21	5	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
nacionais	ADJ	0	21	6	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
e	CCONJ	0	21	7	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
internacionais	ADJ	0	21	8	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
balizam	VERB	1	21	9	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
revisão	NOUN	0	21	10	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
de	ADP	0	21	11	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
normas	NOUN	0	21	12	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
federais	ADJ	0	21	13	0	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
20	['NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	21	20	1	Estudo comparado de códigos de ética nacionais e internacionais balizam revisão de normas federais
Combate	NOUN	1	22	0	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
à	ADP	0	22	1	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
corrupção	NOUN	0	22	2	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
exige	VERB	0	22	3	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
especialização	NOUN	0	22	4	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
e	CCONJ	0	22	5	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
trabalho	NOUN	0	22	6	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
conjunto	ADJ	0	22	7	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
,	PUNCT	0	22	8	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
defende	VERB	0	22	9	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
ministro	NOUN	0	22	10	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
da	ADP	0	22	11	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
CGU	PROPN	1	22	12	0	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
21	['NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PROPN']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	22	21	1	Combate à corrupção exige especialização e trabalho conjunto , defende ministro da CGU
LAI	PROPN	1	23	0	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
Tratamento	NOUN	1	23	1	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
de	ADP	0	23	2	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
dados	NOUN	0	23	3	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
pessoais	ADJ	0	23	4	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
é	AUX	0	23	5	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
tema	NOUN	0	23	6	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
de	ADP	0	23	7	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
nova	ADJ	0	23	8	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
capacitação	NOUN	1	23	9	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
da	ADP	0	23	10	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
CGU	PROPN	1	23	11	0	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
22	['PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'AUX', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN']	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]	23	22	1	LAI Tratamento de dados pessoais é tema de nova capacitação da CGU
Covid	PROPN	1	24	0	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
-	PUNCT	0	24	1	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
19	NUM	0	24	2	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
CGU	PROPN	1	24	3	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
e	CCONJ	0	24	4	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
PF	PROPN	1	24	5	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
combatem	VERB	1	24	6	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
desvios	NOUN	1	24	7	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
da	ADP	0	24	8	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
saúde	NOUN	0	24	9	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
em	ADP	0	24	10	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
Pinheiro	PROPN	0	24	11	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
MA	PROPN	0	24	12	0	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
23	['PROPN', 'PUNCT', 'NUM', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]	24	23	1	Covid - 19 CGU e PF combatem desvios da saúde em Pinheiro MA
CGU	PROPN	1	25	0	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
realiza	VERB	0	25	1	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
16	NUM	0	25	2	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Reunião	NOUN	1	25	3	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
da	ADP	0	25	4	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Comissão	PROPN	0	25	5	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
de	ADP	0	25	6	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Coordenação	PROPN	1	25	7	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
de	ADP	0	25	8	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Controle	PROPN	0	25	9	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Interno	PROPN	1	25	10	0	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
24	['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	25	24	1	CGU realiza 16 Reunião da Comissão de Coordenação de Controle Interno
Ministro	NOUN	0	26	0	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
da	ADP	0	26	1	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
CGU	PROPN	1	26	2	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
participa	VERB	0	26	3	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
de	ADP	0	26	4	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
lançamento	NOUN	0	26	5	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
do	ADP	0	26	6	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Plano	PROPN	0	26	7	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
de	ADP	0	26	8	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Integridade	PROPN	1	26	9	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
da	ADP	0	26	10	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Dataprev	PROPN	1	26	11	0	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
25	['NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]	26	25	1	Ministro da CGU participa de lançamento do Plano de Integridade da Dataprev
Chamada	NOUN	1	27	0	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pública	ADJ	0	27	1	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
seleciona	VERB	1	27	2	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pesquisadores	NOUN	0	27	3	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
para	ADP	0	27	4	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
projeto	NOUN	0	27	5	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
realizado	VERB	0	27	6	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
pela	ADP	0	27	7	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
CGU	PROPN	1	27	8	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
e	CCONJ	0	27	9	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
Ipea	PROPN	1	27	10	0	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
26	['NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'PROPN']	[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]	27	26	1	Chamada pública seleciona pesquisadores para projeto realizado pela CGU e Ipea
Atualização	NOUN	1	28	0	0	Atualização das Despesas Públicas no Portal da Transparência
das	ADP	0	28	1	0	Atualização das Despesas Públicas no Portal da Transparência
Despesas	PROPN	1	28	2	0	Atualização das Despesas Públicas no Portal da Transparência
Públicas	PROPN	0	28	3	0	Atualização das Despesas Públicas no Portal da Transparência
no	ADP	0	28	4	0	Atualização das Despesas Públicas no Portal da Transparência
Portal	PROPN	1	28	5	0	Atualização das Despesas Públicas no Portal da Transparência
da	ADP	0	28	6	0	Atualização das Despesas Públicas no Portal da Transparência
Transparência	PROPN	1	28	7	0	Atualização das Despesas Públicas no Portal da Transparência
27	['NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN']	[1, 0, 1, 0, 0, 1, 0, 1]	28	27	1	Atualização das Despesas Públicas no Portal da Transparência
SFC	PROPN	1	29	0	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
lança	VERB	0	29	1	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
o	DET	0	29	2	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
infográfico	NOUN	1	29	3	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
Jornada	PROPN	1	29	4	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
do	ADP	0	29	5	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
Auditor	PROPN	1	29	6	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
Interno	PROPN	1	29	7	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
Governamental	PROPN	1	29	8	0	SFC lança o infográfico Jornada do Auditor Interno Governamental
28	['PROPN', 'VERB', 'DET', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN']	[1, 0, 0, 1, 1, 0, 1, 1, 1]	29	28	1	SFC lança o infográfico Jornada do Auditor Interno Governamental
CGU	PROPN	1	30	0	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
divulga	VERB	1	30	1	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
resultado	NOUN	0	30	2	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
de	ADP	0	30	3	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
seleção	NOUN	0	30	4	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
para	ADP	0	30	5	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Diretoria	PROPN	1	30	6	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
de	ADP	0	30	7	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Tecnologia	PROPN	0	30	8	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
da	ADP	0	30	9	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
Informação	PROPN	0	30	10	0	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
29	['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN']	[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]	30	29	1	CGU divulga resultado de seleção para Diretoria de Tecnologia da Informação
OGU	PROPN	1	31	0	0	OGU promove debates em alusão ao Dia do Ouvidor
promove	VERB	0	31	1	0	OGU promove debates em alusão ao Dia do Ouvidor
debates	NOUN	0	31	2	0	OGU promove debates em alusão ao Dia do Ouvidor
em	ADP	0	31	3	0	OGU promove debates em alusão ao Dia do Ouvidor
alusão	NOUN	0	31	4	0	OGU promove debates em alusão ao Dia do Ouvidor
ao	ADP	0	31	5	0	OGU promove debates em alusão ao Dia do Ouvidor
Dia	NOUN	0	31	6	0	OGU promove debates em alusão ao Dia do Ouvidor
do	ADP	0	31	7	0	OGU promove debates em alusão ao Dia do Ouvidor
Ouvidor	NOUN	1	31	8	0	OGU promove debates em alusão ao Dia do Ouvidor
30	['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']	[1, 0, 0, 0, 0, 0, 0, 0, 1]	31	30	1	OGU promove debates em alusão ao Dia do Ouvidor
CGU	PROPN	1	32	0	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
publica	VERB	0	32	1	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
norma	NOUN	0	32	2	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
operacional	ADJ	0	32	3	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
do	ADP	0	32	4	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Sistema	PROPN	0	32	5	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
de	ADP	0	32	6	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Ouvidorias	PROPN	1	32	7	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
do	ADP	0	32	8	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Executivo	PROPN	0	32	9	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Federal	PROPN	0	32	10	0	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
31	['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	32	31	1	CGU publica norma operacional do Sistema de Ouvidorias do Executivo Federal
Governo	PROPN	0	33	0	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
Federal	PROPN	0	33	1	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
atinge	VERB	0	33	2	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
a	DET	0	33	3	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
marca	NOUN	0	33	4	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
de	ADP	0	33	5	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
1	NUM	0	33	6	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
milhão	NUM	0	33	7	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
de	ADP	0	33	8	0	Governo Federal atinge a marca de 1 milhão de pedidos de acesso à informação
